left_entity_type,left_entity_id,right_entity_type,right_entity_id,role,evidence_type,evidence_source,source_line,confidence,allocation_weight,included_in_direct_totals,included_in_rollup_totals,manual_override_state,reviewed_by,reviewed_at,review_method,evidence_note,source_digest,warning_state
plan,25,transcript,transcript-2026-04-16-1-InternalExternalDiffUpdateFix,implementation,reviewed-segment,transcript-2026-04-16-1-InternalExternalDiffUpdateFix:segment-005,145,0.9,1.0,False,True,reviewed-include,,,plan-34-v1,Regression work preserves Plan 25 internal/external picture-state behavior; initial Finder-test repair is unrelated.,1b5f9c8bde1fbf2122c0ff45de3e8f08e0da0e676a5de90abe636da77423b0e5,
plan,25,transcript,transcript-2026-04-16-1-InternalExternalDiffUpdateFix,implementation,reviewed-segment,transcript-2026-04-16-1-InternalExternalDiffUpdateFix:segment-006,178,0.9,1.0,False,True,reviewed-include,,,plan-34-v1,Regression work preserves Plan 25 internal/external picture-state behavior; initial Finder-test repair is unrelated.,1b5f9c8bde1fbf2122c0ff45de3e8f08e0da0e676a5de90abe636da77423b0e5,
commit,f23c8a089f6d5549a597e0635ff808b203a25766,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,work,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,All segments build and stabilize reopened-document external picture-diff UI regression committed in f23c8a0.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
commit,f23c8a089f6d5549a597e0635ff808b203a25766,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,work,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-002,49,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,All segments build and stabilize reopened-document external picture-diff UI regression committed in f23c8a0.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
commit,f23c8a089f6d5549a597e0635ff808b203a25766,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,work,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-003,65,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,All segments build and stabilize reopened-document external picture-diff UI regression committed in f23c8a0.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
commit,f23c8a089f6d5549a597e0635ff808b203a25766,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,work,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-004,81,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,All segments build and stabilize reopened-document external picture-diff UI regression committed in f23c8a0.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
commit,f23c8a089f6d5549a597e0635ff808b203a25766,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,work,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-005,120,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,All segments build and stabilize reopened-document external picture-diff UI regression committed in f23c8a0.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
commit,f23c8a089f6d5549a597e0635ff808b203a25766,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,work,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-006,154,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,All segments build and stabilize reopened-document external picture-diff UI regression committed in f23c8a0.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
plan,25,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,implementation,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-001,12,0.95,1.0,False,True,reviewed-include,,,plan-34-v1,Follow-up implementation preserves Plan 25 slot-level picture-difference behavior.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
plan,25,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,implementation,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-002,49,0.95,1.0,False,True,reviewed-include,,,plan-34-v1,Follow-up implementation preserves Plan 25 slot-level picture-difference behavior.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
plan,25,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,implementation,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-003,65,0.95,1.0,False,True,reviewed-include,,,plan-34-v1,Follow-up implementation preserves Plan 25 slot-level picture-difference behavior.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
plan,25,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,implementation,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-004,81,0.95,1.0,False,True,reviewed-include,,,plan-34-v1,Follow-up implementation preserves Plan 25 slot-level picture-difference behavior.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
plan,25,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,implementation,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-005,120,0.95,1.0,False,True,reviewed-include,,,plan-34-v1,Follow-up implementation preserves Plan 25 slot-level picture-difference behavior.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
plan,25,transcript,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix,implementation,reviewed-segment,transcript-2026-04-17-1-InternalExternalDiffDocUpdateFix:segment-006,154,0.95,1.0,False,True,reviewed-include,,,plan-34-v1,Follow-up implementation preserves Plan 25 slot-level picture-difference behavior.,bb82fd9da06c67912df398baf00dbb6f06dbfb677ce15b96d096cc4a759ec115,
commit,192eaacabaecbe09ee3ee59d935f0d3ab2d86a02,transcript,transcript-2026-04-18-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-18-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 authoring segment; confirmed direct planning Commit.,b64c61fce794aef9c664615c2dbec2e6689909fed1053b36450402e125e66685,
commit,777706cf1432bcd9bbd0ff1d145469d038b76fd3,transcript,transcript-2026-04-18-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-18-1-26-AddAppleScriptSupport:segment-002,216,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 implementation and verification segments; confirmed implementation Commit.,b64c61fce794aef9c664615c2dbec2e6689909fed1053b36450402e125e66685,
commit,777706cf1432bcd9bbd0ff1d145469d038b76fd3,transcript,transcript-2026-04-18-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-18-1-26-AddAppleScriptSupport:segment-003,271,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 implementation and verification segments; confirmed implementation Commit.,b64c61fce794aef9c664615c2dbec2e6689909fed1053b36450402e125e66685,
commit,777706cf1432bcd9bbd0ff1d145469d038b76fd3,transcript,transcript-2026-04-18-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-18-1-26-AddAppleScriptSupport:segment-004,310,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 implementation and verification segments; confirmed implementation Commit.,b64c61fce794aef9c664615c2dbec2e6689909fed1053b36450402e125e66685,
plan,26,transcript,transcript-2026-04-18-1-26-AddAppleScriptSupport,direct,reviewed-segment,transcript-2026-04-18-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,True,False,reviewed-include,,,plan-34-v1,Confirmed Plan 26 direct-only planning share.,b64c61fce794aef9c664615c2dbec2e6689909fed1053b36450402e125e66685,
plan,26,transcript,transcript-2026-04-18-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-18-1-26-AddAppleScriptSupport:segment-002,216,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Initial and open/save AppleScript implementation shares.,b64c61fce794aef9c664615c2dbec2e6689909fed1053b36450402e125e66685,
plan,26,transcript,transcript-2026-04-18-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-18-1-26-AddAppleScriptSupport:segment-003,271,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Initial and open/save AppleScript implementation shares.,b64c61fce794aef9c664615c2dbec2e6689909fed1053b36450402e125e66685,
plan,26,transcript,transcript-2026-04-18-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-18-1-26-AddAppleScriptSupport:segment-004,310,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Initial and open/save AppleScript implementation shares.,b64c61fce794aef9c664615c2dbec2e6689909fed1053b36450402e125e66685,
commit,bee209c217c6b5fa2c4eaddbddcab99101ee589a,transcript,transcript-2026-04-20-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-20-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Track add, selection/property access, and synchronous import refactor match bee209c; no 2026-04-21 work edge.",96d773be2a5b15d0f7b775cc45028b680d738f9913b7ca1f0f087274a4fda7ca,
commit,bee209c217c6b5fa2c4eaddbddcab99101ee589a,transcript,transcript-2026-04-20-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-20-1-26-AddAppleScriptSupport:segment-002,189,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Track add, selection/property access, and synchronous import refactor match bee209c; no 2026-04-21 work edge.",96d773be2a5b15d0f7b775cc45028b680d738f9913b7ca1f0f087274a4fda7ca,
plan,26,transcript,transcript-2026-04-20-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-20-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 track scripting implementation.,96d773be2a5b15d0f7b775cc45028b680d738f9913b7ca1f0f087274a4fda7ca,
plan,26,transcript,transcript-2026-04-20-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-20-1-26-AddAppleScriptSupport:segment-002,189,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 track scripting implementation.,96d773be2a5b15d0f7b775cc45028b680d738f9913b7ca1f0f087274a4fda7ca,
commit,5866685bcbe463804d3efa4fb258029bf961207a,transcript,transcript-2026-04-21-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-21-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Lines 12-60 are stream-info persistence work; confirmed 5866685 association.,18d28e274a7394fdb7d98bc94481b138fc8d6542ccf0b993065262e7c4bfdbc4,
commit,859a8f570b718d332f3f3814fc621280ae0f077e,transcript,transcript-2026-04-21-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-21-1-26-AddAppleScriptSupport:segment-002,61,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Lines 61-116 are AppleScript fingerprint/audio properties and shared fingerprint helper work.,18d28e274a7394fdb7d98bc94481b138fc8d6542ccf0b993065262e7c4bfdbc4,
commit,859a8f570b718d332f3f3814fc621280ae0f077e,transcript,transcript-2026-04-21-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-21-1-26-AddAppleScriptSupport:segment-003,98,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Lines 61-116 are AppleScript fingerprint/audio properties and shared fingerprint helper work.,18d28e274a7394fdb7d98bc94481b138fc8d6542ccf0b993065262e7c4bfdbc4,
plan,26,transcript,transcript-2026-04-21-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-21-1-26-AddAppleScriptSupport:segment-002,61,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 AppleScript audio/fingerprint implementation; stream-info prerequisite remains outside Plan lens.,18d28e274a7394fdb7d98bc94481b138fc8d6542ccf0b993065262e7c4bfdbc4,
plan,26,transcript,transcript-2026-04-21-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-21-1-26-AddAppleScriptSupport:segment-003,98,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 AppleScript audio/fingerprint implementation; stream-info prerequisite remains outside Plan lens.,18d28e274a7394fdb7d98bc94481b138fc8d6542ccf0b993065262e7c4bfdbc4,
commit,0c2d38575541a8dada750da08698d78e75a4d3f0,transcript,transcript-2026-04-22-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-22-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Tag scripting implementation lines 12-123; archive provenance remains separate zero-work structural role.,e1a7f465f5031090ee807f1c910cc5932a9fd57fca2394fc94285cc11e77ead4,
plan,26,transcript,transcript-2026-04-22-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-22-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 standard tag scripting implementation.,e1a7f465f5031090ee807f1c910cc5932a9fd57fca2394fc94285cc11e77ead4,
commit,2298c43c00492de67ad920a395d3ec7a8c8fb722,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Whitespace-invalid tag normalization and ALBUMARTIST separation match commit.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
commit,2298c43c00492de67ad920a395d3ec7a8c8fb722,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-002,22,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Whitespace-invalid tag normalization and ALBUMARTIST separation match commit.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
commit,2298c43c00492de67ad920a395d3ec7a8c8fb722,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-003,69,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Whitespace-invalid tag normalization and ALBUMARTIST separation match commit.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
commit,2298c43c00492de67ad920a395d3ec7a8c8fb722,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-004,87,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Whitespace-invalid tag normalization and ALBUMARTIST separation match commit.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
commit,2298c43c00492de67ad920a395d3ec7a8c8fb722,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-005,109,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Whitespace-invalid tag normalization and ALBUMARTIST separation match commit.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
plan,26,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 tag-key semantics implementation.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
plan,26,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-002,22,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 tag-key semantics implementation.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
plan,26,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-003,69,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 tag-key semantics implementation.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
plan,26,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-004,87,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 tag-key semantics implementation.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
plan,26,transcript,transcript-2026-04-22-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-22-2-26-AddAppleScriptSupport:segment-005,109,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 tag-key semantics implementation.,9131d8aa4582cb52a3ac22be0343ac22d63800d5c09e9654f0caea89d2804342,
commit,d65459355d32c58116293e4f6cce8a759b6d67f5,transcript,transcript-2026-04-23-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Editor-window FLAC save scripting and actor-warning cleanup match commit.,912fd6035b2db889e97efb8213827bb01e7fe71289b94b355137216c6bf48547,
commit,d65459355d32c58116293e4f6cce8a759b6d67f5,transcript,transcript-2026-04-23-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-1-26-AddAppleScriptSupport:segment-002,91,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Editor-window FLAC save scripting and actor-warning cleanup match commit.,912fd6035b2db889e97efb8213827bb01e7fe71289b94b355137216c6bf48547,
plan,26,transcript,transcript-2026-04-23-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 FLAC-save scripting implementation.,912fd6035b2db889e97efb8213827bb01e7fe71289b94b355137216c6bf48547,
plan,26,transcript,transcript-2026-04-23-1-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-1-26-AddAppleScriptSupport:segment-002,91,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 FLAC-save scripting implementation.,912fd6035b2db889e97efb8213827bb01e7fe71289b94b355137216c6bf48547,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-002,40,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-003,81,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-004,140,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-005,201,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-006,250,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-007,280,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-008,335,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-009,424,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-010,516,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,546e43d639eb9d7eceb46aa966b8a592b187b12c,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-011,568,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,"Selected-track list/filter semantics, ordering, and osascript harness investigation match commit and guide update.",5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-002,40,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-003,81,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-004,140,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-005,201,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-006,250,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-007,280,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-008,335,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-009,424,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-010,516,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
plan,26,transcript,transcript-2026-04-23-2-26-AddAppleScriptSupport,implementation,reviewed-segment,transcript-2026-04-23-2-26-AddAppleScriptSupport:segment-011,568,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Plan 26 selected-track and scripting harness implementation.,5d9bda6db372fd58312c51747183b3a261cd17614b32ff4d4d0917ea55c8aa55,
commit,c02d65544f4b09ec7b1fa8ca3e5e15204fdd1795,transcript,transcript-2026-04-24-1-26-AddAppleScriptSupport,work,reviewed-segment,transcript-2026-04-24-1-26-AddAppleScriptSupport:segment-001,12,1.0,1.0,False,True,reviewed-include,,,plan-34-v1,Writable track property request and tests match settable-properties commit.,9bf04ff8dbada2ce84d45fc7f9dc9d777df9f38fa13223cd98fe51f399308aa3,
